Periode_laporan,org,sector,kategory_ub,saluran_umpan_balik,status,Kabupaten/kota,Kecamatan,Desa/posko/huntara,LAT,LON
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Bantuan tunai,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Air Bersih & Sanitasi,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Air Bersih & Sanitasi,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Air Bersih & Sanitasi,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Bantuan tunai,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Bantuan tunai,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Air Bersih & Sanitasi,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Air Bersih & Sanitasi,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Bantuan tunai,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Air Bersih & Sanitasi,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Air Bersih & Sanitasi,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Air Bersih & Sanitasi,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Air Bersih & Sanitasi,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Bantuan tunai,Informasi/laporan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Air Bersih & Sanitasi,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Mar/19,CARE,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Apr/19,CARE,Bantuan tunai,Permintaan Bantuan,Tatap Muka,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Apr/19,CARE,Relief,Permintaan Bantuan,Tatap Muka,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Apr/19,CARE,Air Bersih & Sanitasi,Permintaan Bantuan,Tatap Muka,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Apr/19,CARE,Pangan dan Penghidupan,Permintaan Bantuan,Tatap Muka,Selesai,Sigi,Sigi Biromaru,,-0.9921679,119.970832
Apr/19,CARE,Air Bersih & Sanitasi,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Air Bersih & Sanitasi,Informasi/laporan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Bantuan tunai,Informasi/laporan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Bantuan tunai,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Bantuan tunai,Informasi/laporan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Sektor Lain,Ucapan Terima Kasih,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
Apr/19,CARE,Relief,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo Selatan,,-1.265581,119.840955
